Index,Weekday
20236,Sunday
20237,Sunday
20238,Sunday
20239,Sunday
20240,Monday
20241,Monday
20242,Monday
20243,Monday
20244,Monday
20245,Monday
20246,Monday
20247,Monday
20248,Monday
20249,Monday
20250,Monday
20251,Monday
20252,Monday
20253,Monday
20254,Monday
20255,Monday
20256,Monday
20257,Monday
20258,Monday
20259,Monday
20260,Monday
20261,Monday
20262,Monday
20263,Monday
20264,Monday
20265,Monday
20266,Monday
20267,Monday
20268,Monday
20269,Monday
20270,Monday
20271,Monday
20272,Monday
20273,Monday
20274,Tuesday
20275,Tuesday
20276,Tuesday
20277,Tuesday
20278,Tuesday
20279,Tuesday
20280,Tuesday
20281,Tuesday
20282,Tuesday
20283,Tuesday
20284,Tuesday
20285,Tuesday
20286,Tuesday
20287,Tuesday
20288,Tuesday
20289,Tuesday
20290,Tuesday
20291,Tuesday
20292,Tuesday
20293,Tuesday
20294,Tuesday
20295,Tuesday
20296,Tuesday
20297,Tuesday
20298,Tuesday
20299,Tuesday
20300,Tuesday
20301,Tuesday
20302,Tuesday
20303,Tuesday
20304,Tuesday
20305,Tuesday
20306,Tuesday
20307,Tuesday
20308,Tuesday
20309,Tuesday
20310,Tuesday
20311,Tuesday
20312,Wednesday
20313,Wednesday
20314,Wednesday
20315,Wednesday
20316,Wednesday
20317,Wednesday
20318,Wednesday
20319,Wednesday
20320,Wednesday
20321,Wednesday
20322,Wednesday
20323,Wednesday
20324,Wednesday
20325,Wednesday
20326,Thursday
20327,Thursday
20328,Thursday
20329,Thursday
20330,Thursday
20331,Thursday
20332,Thursday
20333,Thursday
20334,Thursday
20335,Thursday
20336,Thursday
20337,Thursday
20338,Thursday
20339,Thursday
20340,Thursday
20341,Thursday
20342,Thursday
20343,Thursday
20344,Thursday
20345,Thursday
20346,Thursday
20347,Thursday
20348,Thursday
20349,Friday
20350,Friday
20351,Friday
20352,Friday
20353,Friday
20354,Friday
20355,Friday
20356,Friday
20357,Friday
20358,Friday
20359,Friday
20360,Friday
20361,Friday
20362,Friday
20363,Friday
20364,Friday
20365,Friday
20366,Friday
20367,Friday
20368,Friday
20369,Friday
20370,Friday
20371,Friday
20372,Friday
20373,Friday
20374,Saturday
20375,Saturday
20376,Saturday
20377,Saturday
20378,Saturday
20379,Saturday
20380,Saturday
20381,Saturday
20382,Saturday
20383,Saturday
20384,Saturday
20385,Saturday
20386,Saturday
20387,Saturday
20388,Saturday
20389,Saturday
20390,Saturday
20391,Saturday
20392,Sunday
20393,Sunday
20394,Sunday
20395,Sunday
20396,Sunday
20397,Sunday
20398,Sunday
20399,Sunday
20400,Sunday
20401,Sunday
20402,Sunday
20403,Sunday
20404,Sunday
20405,Sunday
20406,Sunday
20407,Sunday
20408,Sunday
20409,Sunday
20410,Sunday
20411,Sunday
20412,Sunday
20413,Sunday
20414,Sunday
20415,Sunday
20416,Sunday
20417,Sunday
20418,Monday
20419,Monday
20420,Monday
20421,Monday
20422,Monday
20423,Monday
20424,Monday
20425,Monday
20426,Monday
20427,Monday
20428,Monday
20429,Monday
20430,Monday
20431,Monday
20432,Monday
20433,Monday
20434,Monday
20435,Monday
20436,Monday
20437,Monday
20438,Monday
20439,Monday
20440,Monday
20441,Tuesday
20442,Tuesday
20443,Tuesday
20444,Tuesday
20445,Tuesday
20446,Tuesday
20447,Tuesday
20448,Tuesday
20449,Tuesday
20450,Tuesday
20451,Tuesday
20452,Tuesday
20453,Tuesday
20454,Tuesday
20455,Tuesday
20456,Tuesday
20457,Tuesday
20458,Tuesday
20459,Tuesday
20460,Tuesday
20461,Wednesday
20462,Wednesday
20463,Wednesday
20464,Wednesday
20465,Wednesday
20466,Wednesday
20467,Wednesday
20468,Wednesday
20469,Wednesday
20470,Wednesday
20471,Wednesday
20472,Wednesday
20473,Wednesday
20474,Wednesday
20475,Wednesday
20476,Wednesday
20477,Wednesday
20478,Wednesday
20479,Wednesday
20480,Wednesday
20481,Wednesday
20482,Wednesday
20483,Wednesday
20484,Wednesday
20485,Wednesday
20486,Wednesday
20487,Thursday
20488,Thursday
20489,Thursday
20490,Thursday
20491,Thursday
20492,Thursday
20493,Thursday
20494,Thursday
20495,Thursday
20496,Thursday
20497,Thursday
20498,Thursday
20499,Thursday
20500,Thursday
20501,Thursday
20502,Thursday
20503,Thursday
20504,Thursday
20505,Thursday
20506,Thursday
20507,Friday
20508,Friday
20509,Friday
20510,Friday
20511,Friday
20512,Friday
20513,Friday
20514,Friday
20515,Friday
20516,Saturday
20517,Saturday
20518,Saturday
20519,Saturday
20520,Saturday
20521,Saturday
20522,Saturday
20523,Saturday
20524,Saturday
20525,Saturday
20526,Saturday
20527,Saturday
20528,Saturday
20529,Saturday
20530,Saturday
20531,Saturday
20532,Saturday
20533,Saturday
20534,Saturday
20535,Saturday
20536,Sunday
20537,Sunday
20538,Sunday
20539,Sunday
20540,Sunday
20541,Sunday
20542,Sunday
20543,Sunday
20544,Sunday
20545,Sunday
20546,Sunday
20547,Sunday
20548,Sunday
20549,Sunday
20550,Sunday
20551,Sunday
20552,Sunday
20553,Monday
20554,Monday
20555,Monday
20556,Monday
20557,Monday
20558,Monday
20559,Monday
20560,Monday
20561,Monday
20562,Monday
20563,Monday
20564,Monday
20565,Monday
20566,Monday
20567,Monday
20568,Monday
20569,Monday
20570,Monday
20571,Monday
20572,Monday
20573,Monday
20574,Tuesday
20575,Tuesday
20576,Tuesday
20577,Tuesday
20578,Tuesday
20579,Tuesday
20580,Tuesday
20581,Tuesday
20582,Tuesday
20583,Tuesday
20584,Tuesday
20585,Tuesday
20586,Tuesday
20587,Tuesday
20588,Tuesday
20589,Tuesday
20590,Tuesday
20591,Wednesday
20592,Wednesday
20593,Wednesday
20594,Wednesday
20595,Wednesday
20596,Wednesday
20597,Wednesday
20598,Wednesday
20599,Wednesday
20600,Wednesday
20601,Wednesday
20602,Wednesday
20603,Wednesday
20604,Wednesday
20605,Wednesday
20606,Wednesday
20607,Wednesday
20608,Wednesday
20609,Wednesday
20610,Thursday
20611,Thursday
20612,Thursday
20613,Thursday
20614,Thursday
20615,Thursday
20616,Thursday
20617,Thursday
20618,Thursday
20619,Thursday
20620,Thursday
20621,Thursday
20622,Thursday
20623,Thursday
20624,Thursday
20625,Thursday
20626,Thursday
20627,Thursday
20628,Thursday
20629,Thursday
20630,Thursday
20631,Thursday
20632,Friday
20633,Friday
20634,Friday
20635,Friday
20636,Friday
20637,Friday
20638,Friday
20639,Friday
20640,Friday
20641,Friday
20642,Friday
20643,Friday
20644,Friday
20645,Friday
20646,Friday
20647,Friday
20648,Friday
20649,Friday
20650,Friday
20651,Friday
20652,Friday
20653,Friday
20654,Friday
20655,Friday
20656,Friday
20657,Saturday
20658,Saturday
20659,Saturday
20660,Saturday
20661,Saturday
20662,Saturday
20663,Saturday
20664,Saturday
20665,Saturday
20666,Saturday
20667,Saturday
20668,Saturday
20669,Saturday
20670,Saturday
20671,Saturday
20672,Saturday
20673,Saturday
20674,Saturday
20675,Saturday
20676,Sunday
20677,Sunday
20678,Sunday
20679,Sunday
20680,Sunday
20681,Sunday
20682,Sunday
20683,Sunday
20684,Sunday
20685,Sunday
20686,Sunday
20687,Sunday
20688,Sunday
20689,Sunday
20690,Sunday
20691,Sunday
20692,Sunday
20693,Sunday
20694,Sunday
20695,Sunday
20696,Sunday
20697,Sunday
20698,Sunday
20699,Sunday
20700,Sunday
20701,Sunday
20702,Monday
20703,Monday
20704,Monday
20705,Monday
20706,Monday
20707,Monday
20708,Monday
20709,Monday
20710,Monday
20711,Monday
20712,Monday
20713,Monday
20714,Monday
20715,Monday
20716,Monday
20717,Monday
20718,Monday
20719,Monday
20720,Monday
20721,Monday
20722,Monday
20723,Monday
20724,Monday
20725,Monday
20726,Monday
20727,Monday
20728,Monday
20729,Monday
20730,Monday
20731,Tuesday
20732,Tuesday
20733,Tuesday
20734,Tuesday
20735,Tuesday
20736,Tuesday
20737,Tuesday
20738,Tuesday
20739,Tuesday
20740,Tuesday
20741,Tuesday
20742,Tuesday
20743,Tuesday
20744,Tuesday
20745,Tuesday
20746,Tuesday
20747,Tuesday
20748,Tuesday
20749,Tuesday
20750,Tuesday
20751,Tuesday
20752,Tuesday
20753,Tuesday
20754,Tuesday
20755,Tuesday
20756,Wednesday
20757,Wednesday
20758,Wednesday
20759,Wednesday
20760,Wednesday
20761,Wednesday
20762,Wednesday
20763,Wednesday
20764,Wednesday
20765,Wednesday
20766,Wednesday
20767,Wednesday
20768,Wednesday
20769,Wednesday
20770,Wednesday
20771,Wednesday
20772,Wednesday
20773,Wednesday
20774,Wednesday
20775,Wednesday
20776,Wednesday
20777,Wednesday
20778,Wednesday
20779,Wednesday
20780,Wednesday
20781,Wednesday
20782,Wednesday
20783,Wednesday
20784,Wednesday
20785,Wednesday
20786,Thursday
20787,Thursday
20788,Thursday
20789,Thursday
20790,Thursday
20791,Thursday
20792,Thursday
20793,Thursday
20794,Thursday
20795,Thursday
20796,Thursday
20797,Thursday
20798,Thursday
20799,Thursday
20800,Thursday
20801,Thursday
20802,Thursday
20803,Friday
20804,Friday
20805,Friday
20806,Friday
20807,Friday
20808,Friday
20809,Friday
20810,Friday
20811,Friday
20812,Friday
20813,Friday
20814,Friday
20815,Friday
20816,Friday
20817,Friday
20818,Friday
20819,Friday
20820,Saturday
20821,Saturday
20822,Saturday
20823,Saturday
20824,Saturday
20825,Saturday
20826,Saturday
20827,Saturday
20828,Saturday
20829,Saturday
20830,Saturday
20831,Saturday
20832,Saturday
20833,Saturday
20834,Saturday
20835,Saturday
20836,Saturday
20837,Saturday
20838,Saturday
20839,Saturday
20840,Saturday
20841,Saturday
20842,Saturday
20843,Saturday
20844,Saturday
20845,Saturday
20846,Saturday
20847,Saturday
20848,Saturday
20849,Saturday
20850,Saturday
20851,Sunday
20852,Sunday
20853,Sunday
20854,Sunday
20855,Sunday
20856,Sunday
20857,Sunday
20858,Sunday
20859,Sunday
20860,Sunday
20861,Sunday
20862,Sunday
20863,Sunday
20864,Sunday
20865,Sunday
20866,Sunday
20867,Sunday
20868,Sunday
20869,Sunday
20870,Sunday
20871,Sunday
20872,Sunday
20873,Sunday
20874,Sunday
20875,Sunday
20876,Monday
20877,Monday
20878,Monday
20879,Monday
20880,Monday
20881,Monday
20882,Monday
20883,Monday
20884,Monday
20885,Monday
20886,Monday
20887,Monday
20888,Monday
20889,Monday
20890,Monday
20891,Monday
20892,Monday
20893,Monday
20894,Monday
20895,Monday
20896,Monday
20897,Monday
20898,Tuesday
20899,Tuesday
20900,Tuesday
20901,Tuesday
20902,Tuesday
20903,Tuesday
20904,Tuesday
20905,Tuesday
20906,Tuesday
20907,Tuesday
20908,Tuesday
20909,Tuesday
20910,Tuesday
20911,Tuesday
20912,Tuesday
20913,Tuesday
20914,Tuesday
20915,Tuesday
20916,Tuesday
20917,Tuesday
20918,Tuesday
20919,Tuesday
20920,Tuesday
20921,Wednesday
20922,Wednesday
20923,Wednesday
20924,Wednesday
20925,Wednesday
20926,Wednesday
20927,Wednesday
20928,Wednesday
20929,Wednesday
20930,Wednesday
20931,Wednesday
20932,Wednesday
20933,Wednesday
20934,Wednesday
20935,Wednesday
20936,Wednesday
20937,Wednesday
20938,Wednesday
20939,Wednesday
20940,Wednesday
20941,Thursday
20942,Thursday
20943,Thursday
20944,Thursday
20945,Thursday
20946,Thursday
20947,Thursday
20948,Thursday
20949,Thursday
20950,Thursday
20951,Thursday
20952,Thursday
20953,Thursday
20954,Thursday
20955,Friday
20956,Friday
20957,Friday
20958,Friday
20959,Friday
20960,Friday
20961,Friday
20962,Friday
20963,Friday
20964,Friday
20965,Friday
20966,Friday
20967,Friday
20968,Friday
20969,Friday
20970,Friday
20971,Saturday
20972,Saturday
20973,Saturday
20974,Saturday
20975,Saturday
20976,Saturday
20977,Saturday
20978,Saturday
20979,Saturday
20980,Saturday
20981,Saturday
20982,Saturday
20983,Saturday
20984,Saturday
20985,Saturday
20986,Saturday
20987,Saturday
20988,Saturday
20989,Saturday
20990,Saturday
20991,Saturday
20992,Saturday
20993,Saturday
20994,Saturday
20995,Saturday
20996,Sunday
20997,Sunday
20998,Sunday
20999,Sunday
21000,Sunday
21001,Sunday
21002,Sunday
21003,Sunday
21004,Sunday
21005,Sunday
21006,Sunday
21007,Sunday
21008,Sunday
21009,Sunday
21010,Sunday
21011,Sunday
21012,Monday
21013,Monday
21014,Monday
21015,Monday
21016,Monday
21017,Monday
21018,Monday
21019,Monday
21020,Monday
21021,Monday
21022,Monday
21023,Monday
21024,Monday
21025,Monday
21026,Monday
21027,Monday
21028,Monday
21029,Monday
21030,Tuesday
21031,Tuesday
21032,Tuesday
21033,Tuesday
21034,Tuesday
21035,Tuesday
21036,Tuesday
21037,Tuesday
21038,Tuesday
21039,Tuesday
21040,Tuesday
21041,Tuesday
21042,Tuesday
21043,Tuesday
21044,Tuesday
21045,Tuesday
21046,Tuesday
21047,Tuesday
21048,Tuesday
21049,Tuesday
21050,Wednesday
21051,Wednesday
21052,Wednesday
21053,Wednesday
21054,Wednesday
21055,Wednesday
21056,Wednesday
21057,Wednesday
21058,Wednesday
21059,Wednesday
21060,Wednesday
21061,Wednesday
21062,Wednesday
21063,Wednesday
21064,Wednesday
21065,Thursday
21066,Thursday
21067,Thursday
21068,Thursday
21069,Thursday
21070,Thursday
21071,Thursday
21072,Thursday
21073,Thursday
21074,Thursday
21075,Thursday
21076,Thursday
21077,Thursday
21078,Thursday
21079,Thursday
21080,Thursday
21081,Thursday
21082,Thursday
21083,Friday
21084,Friday
21085,Friday
21086,Friday
21087,Friday
21088,Friday
21089,Friday
21090,Friday
21091,Friday
21092,Friday
21093,Friday
21094,Friday
21095,Friday
21096,Saturday
21097,Saturday
21098,Saturday
21099,Saturday
21100,Saturday
21101,Saturday
21102,Saturday
21103,Saturday
21104,Saturday
21105,Saturday
21106,Saturday
21107,Saturday
21108,Saturday
21109,Saturday
21110,Saturday
21111,Saturday
21112,Saturday
21113,Saturday
21114,Saturday
21115,Saturday
21116,Saturday
21117,Saturday
21118,Sunday
21119,Sunday
21120,Sunday
21121,Sunday
21122,Sunday
21123,Sunday
21124,Sunday
21125,Sunday
21126,Sunday
21127,Sunday
21128,Sunday
21129,Sunday
21130,Sunday
21131,Sunday
21132,Sunday
21133,Sunday
21134,Sunday
21135,Sunday
21136,Sunday
21137,Monday
21138,Monday
21139,Monday
21140,Monday
21141,Monday
21142,Monday
21143,Monday
21144,Monday
21145,Monday
21146,Monday
21147,Monday
21148,Monday
21149,Monday
21150,Monday
21151,Monday
21152,Monday
21153,Monday
21154,Monday
21155,Monday
21156,Tuesday
21157,Tuesday
21158,Tuesday
21159,Tuesday
21160,Tuesday
21161,Tuesday
21162,Tuesday
21163,Tuesday
21164,Tuesday
21165,Tuesday
21166,Tuesday
21167,Tuesday
21168,Tuesday
21169,Tuesday
21170,Tuesday
21171,Tuesday
21172,Tuesday
21173,Wednesday
21174,Wednesday
21175,Wednesday
21176,Wednesday
21177,Wednesday
21178,Wednesday
21179,Wednesday
21180,Wednesday
21181,Wednesday
21182,Wednesday
21183,Wednesday
21184,Wednesday
21185,Wednesday
21186,Wednesday
21187,Wednesday
21188,Thursday
21189,Thursday
21190,Thursday
21191,Thursday
21192,Thursday
21193,Thursday
21194,Thursday
21195,Thursday
21196,Thursday
21197,Thursday
21198,Thursday
21199,Thursday
21200,Thursday
21201,Thursday
21202,Thursday
21203,Thursday
21204,Thursday
21205,Thursday
21206,Thursday
21207,Thursday
21208,Thursday
21209,Thursday
21210,Friday
21211,Friday
21212,Friday
21213,Friday
21214,Friday
21215,Friday
21216,Friday
21217,Friday
21218,Friday
21219,Friday
21220,Friday
21221,Friday
21222,Friday
21223,Friday
21224,Friday
21225,Saturday
21226,Saturday
21227,Saturday
21228,Saturday
21229,Saturday
21230,Saturday
21231,Saturday
21232,Saturday
21233,Saturday
21234,Saturday
21235,Saturday
21236,Saturday
21237,Saturday
21238,Saturday
21239,Saturday
21240,Saturday
21241,Sunday
21242,Sunday
21243,Sunday
21244,Sunday
21245,Sunday
21246,Sunday
21247,Sunday
21248,Sunday
21249,Sunday
21250,Sunday
21251,Sunday
21252,Sunday
21253,Sunday
21254,Sunday
21255,Sunday
21256,Sunday
21257,Sunday
21258,Sunday
21259,Sunday
21260,Sunday
21261,Sunday
21262,Sunday
21263,Monday
21264,Monday
21265,Monday
21266,Monday
21267,Monday
21268,Monday
21269,Monday
21270,Monday
21271,Monday
21272,Monday
21273,Monday
21274,Monday
21275,Monday
21276,Monday
21277,Tuesday
21278,Tuesday
21279,Tuesday
21280,Tuesday
21281,Tuesday
21282,Tuesday
21283,Tuesday
21284,Tuesday
21285,Tuesday
21286,Tuesday
21287,Tuesday
21288,Tuesday
21289,Tuesday
21290,Tuesday
21291,Tuesday
21292,Tuesday
21293,Tuesday
21294,Tuesday
21295,Tuesday
21296,Tuesday
21297,Tuesday
21298,Tuesday
21299,Wednesday
21300,Wednesday
21301,Wednesday
21302,Wednesday
21303,Wednesday
21304,Wednesday
21305,Wednesday
21306,Wednesday
21307,Wednesday
21308,Wednesday
21309,Wednesday
21310,Wednesday
21311,Wednesday
21312,Wednesday
21313,Wednesday
21314,Wednesday
21315,Wednesday
21316,Wednesday
21317,Wednesday
21318,Wednesday
21319,Wednesday
21320,Wednesday
21321,Thursday
21322,Thursday
21323,Thursday
21324,Thursday
21325,Thursday
21326,Thursday
21327,Thursday
21328,Thursday
21329,Thursday
21330,Thursday
21331,Thursday
21332,Thursday
21333,Thursday
21334,Thursday
21335,Thursday
21336,Thursday
21337,Thursday
21338,Thursday
21339,Thursday
21340,Thursday
21341,Thursday
21342,Thursday
21343,Thursday
21344,Thursday
21345,Friday
21346,Friday
21347,Friday
21348,Friday
21349,Friday
21350,Friday
21351,Friday
21352,Friday
21353,Friday
21354,Friday
21355,Friday
21356,Friday
21357,Friday
21358,Friday
21359,Friday
21360,Friday
21361,Friday
21362,Friday
21363,Friday
21364,Friday
21365,Friday
21366,Friday
21367,Saturday
21368,Saturday
21369,Saturday
21370,Saturday
21371,Saturday
21372,Saturday
21373,Saturday
21374,Saturday
21375,Saturday
21376,Saturday
21377,Saturday
21378,Saturday
21379,Saturday
21380,Saturday
21381,Saturday
21382,Saturday
21383,Saturday
21384,Saturday
21385,Saturday
21386,Saturday
21387,Saturday
21388,Saturday
21389,Saturday
21390,Saturday
21391,Saturday
21392,Saturday
21393,Saturday
21394,Saturday
21395,Saturday
21396,Sunday
21397,Sunday
21398,Sunday
21399,Sunday
21400,Sunday
21401,Sunday
21402,Sunday
21403,Sunday
21404,Sunday
21405,Sunday
21406,Sunday
21407,Sunday
21408,Sunday
21409,Sunday
21410,Sunday
21411,Sunday
21412,Sunday
21413,Sunday
21414,Monday
21415,Monday
21416,Monday
21417,Monday
21418,Monday
21419,Monday
21420,Monday
21421,Monday
21422,Monday
21423,Monday
21424,Monday
21425,Monday
21426,Monday
21427,Monday
21428,Monday
21429,Monday
21430,Monday
21431,Monday
21432,Monday
21433,Monday
21434,Monday
21435,Monday
21436,Monday
21437,Monday
21438,Monday
21439,Monday
21440,Tuesday
21441,Tuesday
21442,Tuesday
21443,Tuesday
21444,Tuesday
21445,Tuesday
21446,Tuesday
21447,Tuesday
21448,Tuesday
21449,Tuesday
21450,Tuesday
21451,Tuesday
21452,Tuesday
21453,Tuesday
21454,Tuesday
21455,Wednesday
21456,Wednesday
21457,Wednesday
21458,Wednesday
21459,Wednesday
21460,Wednesday
21461,Wednesday
21462,Wednesday
21463,Wednesday
21464,Wednesday
21465,Wednesday
21466,Wednesday
21467,Wednesday
21468,Wednesday
21469,Wednesday
21470,Wednesday
21471,Wednesday
21472,Wednesday
21473,Wednesday
21474,Wednesday
21475,Wednesday
21476,Wednesday
21477,Wednesday
21478,Wednesday
21479,Thursday
21480,Thursday
21481,Thursday
21482,Thursday
21483,Thursday
21484,Thursday
21485,Thursday
21486,Thursday
21487,Thursday
21488,Thursday
21489,Thursday
21490,Thursday
21491,Thursday
21492,Thursday
21493,Thursday
21494,Friday
21495,Friday
21496,Friday
21497,Friday
21498,Friday
21499,Friday
21500,Friday
21501,Friday
21502,Friday
21503,Friday
21504,Friday
21505,Friday
21506,Friday
21507,Friday
21508,Friday
21509,Friday
21510,Saturday
21511,Saturday
21512,Saturday
21513,Saturday
21514,Saturday
21515,Saturday
21516,Saturday
21517,Saturday
21518,Saturday
21519,Saturday
21520,Saturday
21521,Saturday
21522,Saturday
21523,Saturday
21524,Saturday
21525,Saturday
21526,Saturday
21527,Saturday
21528,Saturday
21529,Sunday
21530,Sunday
21531,Sunday
21532,Sunday
21533,Sunday
21534,Sunday
21535,Sunday
21536,Sunday
21537,Sunday
21538,Sunday
21539,Sunday
21540,Sunday
21541,Sunday
21542,Sunday
21543,Sunday
21544,Sunday
21545,Sunday
21546,Sunday
21547,Sunday
21548,Sunday
21549,Sunday
21550,Monday
21551,Monday
21552,Monday
21553,Monday
21554,Monday
21555,Monday
21556,Monday
21557,Monday
21558,Monday
21559,Monday
21560,Monday
21561,Tuesday
21562,Tuesday
21563,Tuesday
21564,Tuesday
21565,Tuesday
21566,Tuesday
21567,Tuesday
21568,Tuesday
21569,Tuesday
21570,Tuesday
21571,Tuesday
21572,Tuesday
21573,Tuesday
21574,Tuesday
21575,Tuesday
21576,Tuesday
21577,Tuesday
21578,Tuesday
21579,Tuesday
21580,Wednesday
21581,Wednesday
21582,Wednesday
21583,Wednesday
21584,Wednesday
21585,Wednesday
21586,Wednesday
21587,Wednesday
21588,Wednesday
21589,Wednesday
21590,Wednesday
21591,Wednesday
21592,Wednesday
21593,Wednesday
21594,Thursday
21595,Thursday
21596,Thursday
21597,Thursday
21598,Thursday
21599,Thursday
21600,Thursday
21601,Thursday
21602,Thursday
21603,Thursday
21604,Thursday
21605,Thursday
21606,Thursday
21607,Thursday
21608,Thursday
21609,Thursday
21610,Thursday
21611,Thursday
21612,Thursday
21613,Thursday
21614,Thursday
21615,Thursday
21616,Thursday
21617,Friday
21618,Friday
21619,Friday
21620,Friday
21621,Friday
21622,Friday
21623,Friday
21624,Friday
21625,Friday
21626,Friday
21627,Friday
21628,Saturday
21629,Saturday
21630,Saturday
21631,Saturday
21632,Saturday
21633,Saturday
21634,Saturday
21635,Saturday
21636,Sunday
21637,Sunday
21638,Sunday
21639,Sunday
21640,Sunday
21641,Sunday
21642,Sunday
21643,Sunday
21644,Sunday
21645,Sunday
21646,Sunday
21647,Sunday
21648,Sunday
21649,Sunday
21650,Sunday
21651,Sunday
21652,Sunday
21653,Sunday
21654,Sunday
21655,Sunday
21656,Sunday
21657,Sunday
21658,Sunday
21659,Sunday
21660,Sunday
21661,Sunday
21662,Sunday
21663,Sunday
21664,Sunday
